"";"word";"n"
"1236";"Sentiu";4
"1237";"Serra";4
"1238";"Si";4
"1239";"Simap";4
"1240";"Socioeconômico";4
"1241";"Socioeconômicos";4
"1242";"Solicita";4
"1243";"Solicitada";4
"1244";"Souber";4
"1245";"Subgrupos";4
"1246";"Subsídio";4
"1247";"Sugestões";4
"1248";"Supressão";4
"1249";"Tal";4
"1250";"Tambémlucila";4
"1251";"Tamoios";4
"1252";"Teixeira";4
"1253";"Temperatura";4
"1254";"Terceira";4
"1255";"Território";4
"1256";"Torno";4
"1257";"Total";4
"1258";"Trabalha";4
"1259";"Transparentes";4
"1260";"Tratamento";4
"1261";"Trazer";4
"1262";"Turra";4
"1263";"União";4
"1264";"Usado";4
"1265";"Usuário";4
"1266";"Utilizadas";4
"1267";"Verdade";4
"1268";"Visto";4
"1269";"Voluntário";4
"1270";"Vórtices";4
"1271";"Xxxvii";4
"1272";"Za";4
"1273";"Abordagem";3
"1274";"Academia";3
"1275";"Acidentes";3
"1276";"Acompanhando";3
"1277";"Aconteça";3
"1278";"Acontecer";3
"1279";"Adotar";3
"1280";"Aichinagoya";3
"1281";"Ais";3
"1282";"Ali";3
"1283";"Alimentar";3
"1284";"Alto";3
"1285";"Amesp";3
"1286";"Analisou";3
"1287";"Analista";3
"1288";"Anuais";3
"1289";"Aplicação";3
"1290";"Apontou";3
"1291";"Aporte";3
"1292";"Apresenta";3
"1293";"Apresente";3
"1294";"Aprovadas";3
"1295";"Aquém";3
"1296";"Argumento";3
"1297";"Associações";3
"1298";"Atende";3
"1299";"Atuais";3
"1300";"Auxiliando";3
"1301";"Auxílio";3
"1302";"Avanço";3
"1303";"Baixada";3
"1304";"Bilhões";3
"1305";"Boa";3
"1306";"Brasília";3
"1307";"Brasilpaca";3
"1308";"Breve";3
"1309";"Camadas";3
"1310";"Cantareira";3
"1311";"Cenários";3
"1312";"Central";3
"1313";"Cidadão";3
"1314";"Científico";3
"1315";"Claro";3
"1316";"Clima";3
"1317";"Colaboração";3
"1318";"Colocações";3
"1319";"Combinado";3
"1320";"Compensações";3
"1321";"Compor";3
"1322";"Compromete";3
"1323";"Conflitos";3
"1324";"Conhece";3
"1325";"Conhecimentolucila";3
"1326";"Conseguem";3
"1327";"Conseguir";3
"1328";"Conselheiroslucila";3
"1329";"Considerações";3
"1330";"Consórcio";3
"1331";"Constam";3
"1332";"Contemplem";3
"1333";"Continuar";3
"1334";"Continuará";3
"1335";"Contra";3
"1336";"Contratação";3
"1337";"Convenção";3
"1338";"Convergência";3
"1339";"Conversar";3
"1340";"Convocatória";3
"1341";"Coordenador";3
"1342";"Corresponsabilidade";3
"1343";"Correta";3
"1344";"Couto";3
"1345";"Crescimento";3
"1346";"Crítica";3
"1347";"Cumpra";3
"1348";"Cumprir";3
"1349";"Cumulativo";3
"1350";"Curto";3
"1351";"Darão";3
"1352";"Defeso";3
"1353";"Define";3
"1354";"Dependem";3
"1355";"Dependendo";3
"1356";"Detalhados";3
"1357";"Dez";3
"1358";"Diário";3
"1359";"Direto";3
"1360";"Diretoria";3
"1361";"Diretos";3
"1362";"Discutidas";3
"1363";"Disponibilizar";3
"1364";"Disponibilizou";3
"1365";"Dispor";3
"1366";"Diversidade";3
"1367";"Dr";3
"1368";"Duto";3
"1369";"Dúvidas";3
"1370";"Ea";3
"1371";"Efetiva";3
"1372";"Efetivos";3
"1373";"Elaborado";3
"1374";"Elaborados";3
"1375";"Elaborar";3
"1376";"Eleição";3
"1377";"Elencado";3
"1378";"Embasamento";3
"1379";"Emitidas";3
"1380";"Empenho";3
"1381";"Encaminhada";3
"1382";"Encaminhamento";3
"1383";"Encaminhamentos";3
"1384";"Encerrou";3
"1385";"Enorme";3
"1386";"Entorno";3
"1387";"Entregou";3
"1388";"Entrou";3
"1389";"Envolvendo";3
"1390";"Erros";3
"1391";"Esclarecimento";3
"1392";"Escritório";3
"1393";"Especialista";3
"1394";"Especificamente";3
"1395";"Esquecer";3
"1396";"Estacas";3
"1397";"Estaduais";3
"1398";"Estarão";3
"1399";"Estradas";3
"1400";"Estratégia";3
"1401";"Estratégias";3
"1402";"Estudando";3
"1403";"Evitar";3
"1404";"Excelente";3
"1405";"Executiva";3
"1406";"Exigência";3
"1407";"Exigências";3
"1408";"Exigido";3
"1409";"Explicação";3
"1410";"Exportação";3
"1411";"Exportado";3
"1412";"Extensa";3
"1413";"Faça";3
"1414";"Fases";3
"1415";"Fator";3
"1416";"Fauna";3
"1417";"Favorável";3
"1418";"Feitos";3
"1419";"Ficar";3
"1420";"Ficaria";3
"1421";"Finalidades";3
"1422";"Financeira";3
"1423";"Financiado";3
"1424";"Físico";3
"1425";"Fonte";3
"1426";"Forte";3
"1427";"Fronteira";3
"1428";"Funcionar";3
"1429";"Funções";3
"1430";"Futuramente";3
"1431";"Futuros";3
"1432";"Geológico";3
"1433";"Geopost";3
"1434";"Gerando";3
"1435";"Gerhard";3
"1436";"Gira";3
"1437";"Gravar";3
"1438";"Guardar";3
"1439";"Hidrográficas";3
"1440";"Identificados";3
"1441";"Identificar";3
"1442";"If";3
"1443";"Ii";3
"1444";"Imediatamente";3
"1445";"Impactará";3
"1446";"Implantação";3
"1447";"Impor";3
"1448";"Imposição";3
"1449";"Impossível";3
"1450";"Inclui";3
"1451";"Independentemente";3
"1452";"Indiretos";3
"1453";"Indústria";3
"1454";"Inea";3
"1455";"Infelizmente";3
"1456";"Inicialmente";3
"1457";"Início";3
"1458";"Iniciou";3
"1459";"Iniciouse";3
"1460";"Inovações";3
"1461";"Inserção";3
"1462";"Inseridas";3
"1463";"Inserido";3
"1464";"Inserir";3
"1465";"Instituiçãocarlos";3
"1466";"Instituído";3
"1467";"Intercâmbio";3
"1468";"Interferência";3
"1469";"Internacional";3
"1470";"Interpretações";3
"1471";"Intitulada";3
"1472";"Intuito";3
"1473";"Ip";3
"1474";"Issoleonardo";3
"1475";"Joanny";3
"1476";"Julho";3
"1477";"Justifica";3
"1478";"Lacunas";3
"1479";"Lançamento";3
"1480";"Legais";3
"1481";"Leva";3
"1482";"Levado";3
"1483";"Limitado";3
"1484";"Localização";3
"1485";"Luciana";3
"1486";"Luz";3
"1487";"Maiores";3
"1488";"Mangote";3
"1489";"Manhã";3
"1490";"Manoel";3
"1491";"Marc";3
"1492";"Maricultores";3
"1493";"Marinas";3
"1494";"Marinho";3
"1495";"Máximo";3
"1496";"Melhora";3
"1497";"Mencionadas";3
"1498";"Mercado";3
"1499";"Mitigadoras";3
"1500";"Momentos";3
"1501";"Municípioslucila";3
"1502";"Nuclear";3
"1503";"Obrigaçãolucila";3
"1504";"Ocorrendo";3
"1505";"Ocupações";3
"1506";"Operar";3
"1507";"Pago";3
"1508";"Palavra";3
"1509";"Parabenizou";3
"1510";"Parceria";3
"1511";"Parou";3
"1512";"Participando";3
"1513";"Participaram";3
"1514";"Participativa";3
"1515";"Participativamente";3
"1516";"Passa";3
"1517";"Passo";3
"1518";"Paula";3
"1519";"Pe";3
"1520";"Pequena";3
"1521";"Perspectiva";3
"1522";"Pescador";3
"1523";"Pesm";3
"1524";"Píer";3
"1525";"Pires";3
"1526";"Polêmicos";3
"1527";"Poluentes";3
"1528";"Pontuou";3
"1529";"Populacional";3
"1530";"Porcentagem";3
"1531";"Positivo";3
"1532";"Possa";3
"1533";"Possibilita";3
"1534";"Possíveis";3
"1535";"Precisamos";3
"1536";"Preocupada";3
"1537";"Preveem";3
"1538";"Prever";3
"1539";"Previsto";3
"1540";"Prioridade";3
"1541";"Produzem";3
"1542";"Profª";3
"1543";"Protocolar";3
"1544";"Publica";3
"1545";"Publicado";3
"1546";"Públicalucila";3
"1547";"Quantas";3
"1548";"Quarta";3
"1549";"Queima";3
"1550";"Questionamentos";3
"1551";"Reconhece";3
"1552";"Referida";3
"1553";"Regiãoleonardo";3
"1554";"Regionalmente";3
"1555";"Regras";3
"1556";"Regulamentações";3
"1557";"Regulamento";3
"1558";"Regularização";3
"1559";"Relevantes";3
"1560";"Reservas";3
"1561";"Resolver";3
"1562";"Restante";3
"1563";"Retomar";3
"1564";"Revisto";3
"1565";"Rj";3
"1566";"Rodovias";3
"1567";"Sai";3
"1568";"Saída";3
"1569";"Saiu";3
"1570";"Semestre";3
"1571";"Sério";3
"1572";"Setoriais";3
"1573";"Simapln";3
"1574";"Simplesmente";3
"1575";"Sistemas";3
"1576";"Situação";3
"1577";"Slide";3
"1578";"Suficiente";3
"1579";"Suficientes";3
"1580";"Sugerido";3
"1581";"Sujeitas";3
"1582";"Sujeito";3
"1583";"Suplente";3
"1584";"Suporte";3
"1585";"Surgência";3
"1586";"Tabela";3
"1587";"Tebig";3
"1588";"Terço";3
"1589";"Terrestre";3
"1590";"Tese";3
"1591";"Título";3
"1592";"Todoslucila";3
"1593";"Tomada";3
"1594";"Trabalhoso";3
"1595";"Trabalhou";3
"1596";"Tratar";3
"1597";"Traz";3
"1598";"Trazendo";3
"1599";"Trecho";3
"1600";"Troca";3
"1601";"Unanimemente";3
"1602";"Urbano";3
"1603";"Utgca";3
"1604";"Útil";3
"1605";"Vagas";3
"1606";"Válvulas";3
"1607";"Vantagem";3
"1608";"Vazamentos";3
"1609";"Verba";3
"1610";"Vieram";3
"1611";"Vigente";3
"1612";"Virão";3
"1613";"Virou";3
"1614";"Voltar";3
"1615";"Xxxiii";3
"1616";"Abertos";2
"1617";"Abordar";2
"1618";"Abordou";2
"1619";"Acatados";2
"1620";"Acatarem";2
"1621";"Aceita";2
"1622";"Aceitar";2
"1623";"Aceitogeraldo";2
"1624";"Acerca";2
"1625";"Acessível";2
"1626";"Acessoobservatóriocarlos";2
"1627";"Acharmos";2
"1628";"Achou";2
"1629";"Acidente";2
"1630";"Acidenteque";2
"1631";"Acompanha";2
"1632";"Acompanhamentocarlos";2
"1633";"Acontecendo";2
"1634";"Acontecerá";2
"1635";"Acordada";2
"1636";"Acreditamos";2
"1637";"Acrescido";2
"1638";"Acumulado";2
"1639";"Acumular";2
"1640";"Adequaçõeslucila";2
"1641";"Adequado";2
"1642";"Adequados";2
"1643";"Adequadoturra";2
"1644";"Adiantou";2
"1645";"Administradores";2
"1646";"Adotada";2
"1647";"Afeta";2
"1648";"Afetado";2
"1649";"Afetar";2
"1650";"Agendas";2
"1651";"Agindo";2
"1652";"Águas";2
"1653";"Aí";2
"1654";"Aichi";2
"1655";"Aimportância";2
"1656";"Ajudar";2
"1657";"Ajudarem";2
"1658";"Ajustamento";2
"1659";"Alcançar";2
"1660";"Alegadas";2
"1661";"Alimenta";2
"1662";"Alimentos";2
"1663";"Alterações";2
"1664";"Ambas";2
"1665";"Ambientaislucila";2
"1666";"Ambientaisturra";2
"1667";"Ambientalcarlos";2
"1668";"Ambientallucila";2
"1669";"Ambientalmente";2
"1670";"Ambos";2
"1671";"Amigos";2
"1672";"Amostragens";2
"1673";"Ampliar";2
"1674";"Amplo";2
"1675";"Analisados";2
"1676";"Anchieta";2
"1677";"Âncoras";2
"1678";"Andando";2
"1679";"Anexo";2
"1680";"Anterior";2
"1681";"Antesleonardo";2
"1682";"Anteslucila";2
"1683";"Antigas";2
"1684";"Antigos";2
"1685";"Antrópica";2
"1686";"Anualmente";2
"1687";"Apamlln";2
"1688";"APAM-LNa";2
"1689";"APAM-LNgeraldo";2
"1690";"APAM-LNthiago";2
"1691";"Apams";2
"1692";"Aplicável";2
"1693";"Apontadas";2
"1694";"Apontamse";2
"1695";"Apontem";2
"1696";"App";2
"1697";"Apreciação";2
"1698";"Aprendizados";2
"1699";"Aprendizagem";2
"1700";"Apresentaçãocláudia";2
"1701";"Apresentadaadriano";2
"1702";"Apresentadaslucila";2
"1703";"Apresentouse";2
"1704";"Apropriação";2
"1705";"Aproximarse";2
"1706";"Araçáturra";2
"1707";"Árealucila";2
"1708";"Áreasricardo";2
"1709";"Áreaturra";2
"1710";"Argonautascarlos";2
"1711";"Argumentação";2
"1712";"Arie";2
"1713";"Armador";2
"1714";"Arquivos";2
"1715";"Arranjo";2
"1716";"Artes";2
"1717";"Artesanal";2
"1718";"Articulação";2
"1719";"Articular";2
"1720";"Árvore";2
"1721";"Árvores";2
"1722";"Aspecto";2
"1723";"Assegurar";2
"1724";"Assinatura";2
"1725";"Associada";2
"1726";"Assuntocarlos";2
"1727";"Assuntolucila";2
"1728";"Atenderá";2
"1729";"Atendida";2
"1730";"Atendidolucila";2
"1731";"Atingirão";2
"1732";"Atmosférica";2
"1733";"Atracados";2
"1734";"Atrai";2
"1735";"Atraso";2
"1736";"Atua";2
"1737";"Atualização";2
"1738";"Aumenta";2
"1739";"Aumentado";2
"1740";"Áurea";2
"1741";"Ausência";2
"1742";"Autoridades";2
"1743";"Auxilia";2
"1744";"Avanços";2
"1745";"Aviação";2
"1746";"Baíageraldo";2
"1747";"Baíaturra";2
"1748";"Bandeira";2
"1749";"Barcos";2
"1750";"Barreira";2
"1751";"Baseado";2
"1752";"Basicamente";2
"1753";"Básicos";2
"1754";"Bens";2
"1755";"Bentônico";2
"1756";"Berçário";2
"1757";"Berenice";2
"1758";"Bertioga";2
"1759";"Bibliográficas";2
"1760";"Biblioteca";2
"1761";"Bioacumulação";2
"1762";"Bioinvasãomarcus";2
"1763";"Biorremediação";2
"1764";"Biota";2
"1765";"Bloquearia";2
"1766";"Bloqueio";2
"1767";"Boas";2
"1768";"Bombarelógio";2
"1769";"Brasileira";2
"1770";"Brecar";2
"1771";"Bunker";2
"1772";"Buscase";2
"1773";"Cabos";2
"1774";"Cadastrar";2
"1775";"Cadastro";2
"1776";"Cadeira";2
"1777";"Café";2
"1778";"Caged";2
"1779";"Cálculogladys";2
"1780";"Califórnia";2
"1781";"Caminhão";2
"1782";"Caminho";2
"1783";"Campanhas";2
"1784";"Canoa";2
"1785";"Capturar";2
"1786";"Caracterizar";2
"1787";"Caráter";2
"1788";"Carioca";2
"1789";"Cascoadriano";2
"1790";"Catalisação";2
"1791";"Catalisada";2
"1792";"Catalisar";2
"1793";"Categoria";2
"1794";"Causa";2
"1795";"Causal";2
"1796";"Cdssadriano";2
"1797";"Cead";2
"1798";"Cebimar";2
"1799";"Cecíliaevaldo";2
"1800";"Células";2
"1801";"Censo";2
"1802";"Centralizados";2
"1803";"Cep";2
"1804";"Certa";2
"1805";"Certidão";2
"1806";"Cessão";2
"1807";"Cgs";2
"1808";"Chamar";2
"1809";"Chamaram";2
"1810";"Chamase";2
"1811";"Chart";2
"1812";"Chegando";2
"1813";"Chegarem";2
"1814";"Chegaremos";2
"1815";"Chegou";2
"1816";"Cia";2
"1817";"Cidades";2
"1818";"Científicos";2
"1819";"Circulação";2
"1820";"Citadas";2
"1821";"Citados";2
"1822";"Citando";2
"1823";"Clara";2
"1824";"Claros";2
"1825";"Claudia";2
"1826";"Clorofila";2
"1827";"Cnpj";2
"1828";"Cnpjs";2
"1829";"Coberto";2
"1830";"Cobrar";2
"1831";"Cobrir";2
"1832";"Codig";2
"1833";"Coincidem";2
"1834";"Colegiado";2
"1835";"Colegiadogladys";2
"1836";"Coletadosturra";2
"1837";"Colocada";2
"1838";"Colocou";2
"1839";"Coluna";2
"1840";"Combinar";2
"1841";"Combustíveis";2
"1842";"Começando";2
"1843";"Começará";2
"1844";"Comemoração";2
"1845";"Comentado";2
"1846";"Comercial";2
"1847";"Comercialmente";2
"1848";"Comercialmenteleonardo";2
"1849";"Comocondicionante";2
"1850";"Comparar";2
"1851";"Compartilhada";2
"1852";"Compartilhem";2
"1853";"Complementada";2
"1854";"Componha";2
"1855";"Comportar";2
"1856";"Composto";2
"1857";"Comprometendo";2
"1858";"Comprometer";2
"1859";"Comunitárias";2
"1860";"Concedido";2
"1861";"Concentra";2
"1862";"Conciliação";2
"1863";"Concluído";2
"1864";"Concordaram";2
"1865";"Concretização";2
"1866";"Conduta";2
"1867";"Conduzidos";2
"1868";"Conforme";2
"1869";"Conjunta";2
"1870";"Conseguiremos";2
"1871";"Conseguiuse";2
"1872";"Conselheiro";2
"1873";"Conselheirosleonardo";2
"1874";"Consideramos";2
"1875";"Consistentes";2
"1876";"Consistia";2
"1877";"Constante";2
"1878";"Constar";2
"1879";"Constatação";2
"1880";"Constatou";2
"1881";"Conste";2
"1882";"Constituição";2
"1883";"Construção";2
"1884";"Construído";2
"1885";"Consultores";2
"1886";"Consultoria";2
"1887";"Contém";2
"1888";"Contempla";2
"1889";"Contemplado";2
"1890";"Contemplar";2
"1891";"Conteúdo";2
"1892";"Conteúdos";2
"1893";"Contextualizar";2
"1894";"Contextualizou";2
"1895";"Continuaria";2
"1896";"Contou";2
"1897";"Contraditórios";2
"1898";"Contratados";2
"1899";"Contratará";2
"1900";"Contribuindo";2
"1901";"Controlar";2
"1902";"Convencimento";2
"1903";"Conversam";2
"1904";"Conversando";2
"1905";"Conversas";2
"1906";"Convidadosricardo";2
"1907";"Conviver";2
"1908";"Convocar";2
"1909";"Cooperação";2
"1910";"Coordenações";2
"1911";"Coordenadoria";2
"1912";"Copiado";2
"1913";"Correto";2
"1914";"Cotidiana";2
"1915";"Cracas";2
"1916";"Créditos";2
"1917";"Crescente";2
"1918";"Criada";2
"1919";"Criadas";2
"1920";"Criando";2
"1921";"Crime";2
"1922";"Criticas";2
"1923";"Críticas";2
"1924";"Cúbicos";2
"1925";"Cuida";2
"1926";"Cumprindo";2
"1927";"Cumulatividadegtlicenciamentolucila";2
"1928";"Cumulativoslucila";2
"1929";"Curva";2
"1930";"Damos";2
"1931";"Danos";2
"1932";"Daquela";2
"1933";"Débora";2
"1934";"Debruçados";2
"1935";"Decepcionada";2
"1936";"Decidindo";2
"1937";"Decidir";2
"1938";"Deciframos";2
"1939";"Declarada";2
"1940";"Decorrentes";2
"1941";"Decretogeorges";2
"1942";"Dedicação";2
"1943";"Dedicando";2
"1944";"Defesa";2
"1945";"Deficiências";2
"1946";"Definida";2
"1947";"Definirmos";2
"1948";"Deixa";2
"1949";"Deliberaçãoapós";2
"1950";"Deliberamos";2
"1951";"Deliberarmos";2
"1952";"Demais";2
"1953";"Demandam";2
"1954";"Demográfico";2
"1955";"Demonstração";2
"1956";"Denise";2
"1957";"Densidade";2
"1958";"Dependerá";2
"1959";"Depuração";2
"1960";"Derivados";2
"1961";"Derrames";2
"1962";"Desaparece";2
"1963";"Descarte";2
"1964";"Desconexa";2
"1965";"Desconsiderados";2
"1966";"Descreve";2
"1967";"Descritivo";2
"1968";"Descrito";2
"1969";"Desdobramentos";2
"1970";"Desestruturandoas";2
"1971";"Desgastante";2
"1972";"Destaca";2
"1973";"Destacados";2
"1974";"Destacou";2
"1975";"Destaque";2
"1976";"Destas";2
"1977";"Destinado";2
"1978";"Detalhes";2
"1979";"Determina";2
"1980";"Determinada";2
"1981";"Devidamente";2
"1982";"Diagnostico";2
"1983";"Diagnósticos";2
"1984";"Diâmetro";2
"1985";"Diariamente";2
"1986";"Diferenciação";2
"1987";"Diferenciada";2
"1988";"Dificuldades";2
"1989";"Digitalizados";2
"1990";"Dimensão";2
"1991";"Dinâmica";2
"1992";"Direção";2
"1993";"Direciona";2
"1994";"Direcionada";2
"1995";"Direcionados";2
"1996";"Direções";2
"1997";"Direito";2
"1998";"Dirimir";2
"1999";"Discorda";2
"2000";"Discussãolucila";2
"2001";"Disponibilizada";2
"2002";"Distante";2
"2003";"Distúrbios";2
"2004";"Dividido";2
"2005";"Divulgar";2
"2006";"Dizendo";2
"2007";"Documentação";2
"2008";"Doença";2
"2009";"Doméstico";2
"2010";"Dominante";2
"2011";"Domínio";2
"2012";"Donos";2
"2013";"Doutorado";2
"2014";"Drive";2
"2015";"Duram";2
"2016";"Durar";2
"2017";"Durará";2
"2018";"Dúvida";2
"2019";"Ecoeco";2
"2020";"Ecológicoeconômico";2
"2021";"Ecossistêmicos";2
"2022";"Edefinirimplementar";2
"2023";"Edilson";2
"2024";"Efluentes";2
"2025";"EIAgeraldo";2
"2026";"EIAlucila";2
"2027";"Eixos";2
"2028";"Elaboraram";2
"2029";"Elencados";2
"2030";"Eletrônico";2
"2031";"Elucidar";2
"2032";"Emails";2
"2033";"Emergênciaslucila";2
"2034";"Emitida";2
"2035";"Emitido";2
"2036";"Emplacar";2
"2037";"Empreendimentoscarlos";2
"2038";"Empurrar";2
"2039";"Encaminhado";2
"2040";"Encaminhamentoslucila";2
"2041";"Encaminhamentosproposta";2
"2042";"Encaminharágilda";2
"2043";"Encaminhe";2
"2044";"Enclave";2
"2045";"Encontro";2
"2046";"Energética";2
"2047";"Englobasse";2
"2048";"Enriquecimento";2
"2049";"Enseada";2
"2050";"Ensino";2
"2051";"Entanto";2
"2052";"Entendeleonardo";2
"2053";"Entendemos";2
"2054";"Entendendo";2
"2055";"Entendeuse";2
"2056";"Entendidos";2
"2057";"Entrasse";2
"2058";"Enviadas";2
"2059";"Enviados";2
"2060";"Enviamos";2
"2061";"Envolve";2
"2062";"Envolvido";2
"2063";"Envolvimento";2
"2064";"Enxuta";2
"2065";"Época";2
"2066";"Equipamentos";2
"2067";"Equivalente";2
"2068";"Equívocos";2
"2069";"Escala";2
"2070";"Esclarecer";2
"2071";"Esclarecida";2
"2072";"Esclarecido";2
"2073";"Esclarecimentos";2
"2074";"Escoado";2
"2075";"Escolhidas";2
"2076";"Escopo";2
"2077";"Escreveu";2
"2078";"Escrita";2
"2079";"Esforços";2
"2080";"Espacial";2
"2081";"Espécie";2
"2082";"Específicas";2
"2083";"Esperase";2
"2084";"Esperávamos";2
"2085";"Esquema";2
"2086";"Essência";2
"2087";"Estaduaisgerhard";2
"2088";"Estadualcarlos";2
"2089";"Estarem";2
"2090";"Esteves";2
"2091";"Estigma";2
"2092";"Estigmalucila";2
"2093";"Estimada";2
"2094";"Etcintervalo";2
"2095";"Evento";2
"2096";"Eventuais";2
"2097";"Evidentes";2
"2098";"Evolução";2
"2099";"Evoluir";2
"2100";"Exatamente";2
"2101";"Excesso";2
"2102";"Exclusiva";2
"2103";"Executivalicenciamento";2
"2104";"Exercitar";2
"2105";"Exigidolucila";2
"2106";"Exigidos";2
"2107";"Exigir";2
"2108";"Existecarlos";2
"2109";"Existir";2
"2110";"Exóticas";2
"2111";"Expedida";2
"2112";"Expedidor";2
"2113";"Experiência";2
"2114";"Explica";2
"2115";"Explicar";2
"2116";"Exploraçãolucila";2
"2117";"Explorar";2
"2118";"Exposta";2
"2119";"Extenso";2
"2120";"Externamente";2
"2121";"Extra";2
"2122";"Extraído";2
"2123";"Extrair";2
"2124";"Facilitar";2
"2125";"Falha";2
"2126";"Falhando";2
"2127";"Faltam";2
"2128";"Fapesp";2
"2129";"Farão";2
"2130";"Favela";2
"2131";"Favorlucila";2
"2132";"Fazêlo";2
"2133";"Fevereiro";2
"2134";"Ffleonardo";2
"2135";"Fflucila";2
"2136";"Ficará";2
"2137";"Ficaram";2
"2138";"Ficasse";2
"2139";"Finais";2
"2140";"Finalidadecarlos";2
"2141";"Finallucila";2
"2142";"Financiamento";2
"2143";"Financiou";2
"2144";"Finos";2
"2145";"Fiscaliza";2
"2146";"Fiscalizarmara";2
"2147";"Fito";2
"2148";"Fixos";2
"2149";"Fizessem";2
"2150";"Flare";2
"2151";"Flip";2
"2152";"Fluido";2
"2153";"Focar";2
"2154";"Fomento";2
"2155";"Formado";2
"2156";"Formal";2
"2157";"Formou";2
"2158";"Fornece";2
"2159";"Fornecem";2
"2160";"Fornecer";2
"2161";"Fornecido";2
"2162";"Fortalecendose";2
"2163";"Fortalecida";2
"2164";"Fortalecidashelena";2
"2165";"Fóruns";2
"2166";"Fpsos";2
"2167";"Franceschinelli";2
"2168";"Frisou";2
"2169";"Frota";2
"2170";"Frutos";2
"2171";"Funcionários";2
"2172";"Funcionem";2
"2173";"Fundamentam";2
"2174";"Fundamentos";2
"2175";"Fundeado";2
"2176";"Fundeios";2
"2177";"Fundiária";2
"2178";"Ganhar";2
"2179";"Ganhos";2
"2180";"Ganhou";2
"2181";"Garantida";2
"2182";"Garantir";2
"2183";"Gásandré";2
"2184";"Gases";2
"2185";"Gasodutos";2
"2186";"Gastos";2
"2187";"Genérica";2
"2188";"Geográfica";2
"2189";"Geoposts";2
"2190";"Geradaleonardo";2
"2191";"Gerado";2
"2192";"Geradora";2
"2193";"Geradoras";2
"2194";"Gercosidnei";2
"2195";"Gestãogladys";2
"2196";"Gostou";2
"2197";"Governador";2
"2198";"Governamentais";2
"2199";"Governo";2
"2200";"Grandecarlos";2
"2201";"Grandeintervalo";2
"2202";"Gratuitas";2
"2203";"Gritantes";2
"2204";"Grossos";2
"2205";"Gsgerco";2
"2206";"Gtlicenciamentocts";2
"2207";"Gtlicenciamentoleonardo";2
"2208";"Gtmaricultura";2
"2209";"Gtslucila";2
"2210";"Hectares";2
"2211";"Hidrodinâmica";2
"2212";"Holandesa";2
"2213";"Httplitoralnortesustentavelorgbragendahtml";2
"2214";"Httpsdocsgooglecompresentationddcnmeylcqazeacmxvaqordmbjctmjmdprvieigpiypresentslideidpb";2
"2215";"Humana";2
"2216";"Humano";2
"2217";"Humberto";2
"2218";"I";2
"2219";"Ibamaquanto";2
"2220";"Ibge";2
"2221";"Idealizado";2
"2222";"Idêntico";2
"2223";"Identificadas";2
"2224";"Identificou";2
"2225";"Ig";2
"2226";"Iguais";2
"2227";"Igualmente";2
"2228";"Iiscarlos";2
"2229";"Ilhabelagilda";2
"2230";"Imediata";2
"2231";"Imediato";2
"2232";"Iminência";2
"2233";"Imoronaldo";2
"2234";"Impactada";2
"2235";"Impactado";2
"2236";"Impactados";2
"2237";"Impactam";2
"2238";"Impactar";2
"2239";"Impactolucila";2
"2240";"Importa";2
"2241";"Importam";2
"2242";"Impuseram";2
"2243";"Inadequada";2
"2244";"Incidem";2
"2245";"Incidentes";2
"2246";"Incluem";2
"2247";"Incluídos";2
"2248";"Incluídoturra";2
"2249";"Incluirmos";2
"2250";"Incorporada";2
"2251";"Incorporadas";2
"2252";"Indagou";2
"2253";"Indicada";2
"2254";"Indicador";2
"2255";"Indicativo";2
"2256";"Indiretamente";2
"2257";"Informa";2
"2258";"Informaçãolucila";2
"2259";"Informaçãothiago";2
"2260";"Informaçõescarlos";2
"2261";"Informado";2
"2262";"Informando";2
"2263";"Informe";2
"2264";"Infraestrutura";2
"2265";"Iniciada";2
"2266";"Iniciais";2
"2267";"Iniciativa";2
"2268";"Injetada";2
"2269";"Inovação";2
"2270";"Inovadora";2
"2271";"Inscrevam";2
"2272";"Inscrições";2
"2273";"Inst";2
"2274";"Instalado";2
"2275";"Instância";2
"2276";"Instâncias";2
"2277";"Institucionallucila";2
"2278";"Institui";2
"2279";"Integrando";2
"2280";"Inteligência";2
"2281";"Intensidade";2
"2282";"Intensidades";2
"2283";"Interações";2
"2284";"Interage";2
"2285";"Interamericano";2
"2286";"Interesselucila";2
"2287";"Interfere";2
"2288";"Interligados";2
"2289";"Intermediária";2
"2290";"Intermediário";2
"2291";"Intermodal";2
"2292";"Interna";2
"2293";"Internacionais";2
"2294";"International";2
"2295";"Interno";2
"2296";"Interpretação";2
"2297";"Intersecção";2
"2298";"Intervenção";2
"2299";"Intervir";2
"2300";"Intitulado";2
"2301";"Invés";2
"2302";"Iria";2
"2303";"Irregulares";2
"2304";"Isenta";2
"2305";"Isoladamente";2
"2306";"Issocarlos";2
"2307";"Its";2
"2308";"Julhoessa";2
"2309";"Juliano";2
"2310";"Jurídica";2
"2311";"Juridicamente";2
"2312";"Justamente";2
"2313";"Justificativa";2
"2314";"Justificativaapós";2
"2315";"Juvenis";2
"2316";"Kmz";2
"2317";"Kump";2
"2318";"Laguna";2
"2319";"Lavando";2
"2320";"Legallucila";2
"2321";"Legalmente";2
"2322";"Legislações";2
"2323";"Legitimidade";2
"2324";"Legitimo";2
"2325";"Legítimohumberto";2
"2326";"Leiam";2
"2327";"Leituralucila";2
"2328";"Leram";2
