"";"word";"n"
"2744";"Diligência";3
"2745";"Direção";3
"2746";"Discursa";3
"2747";"Discurso";3
"2748";"Discussãomaurici";3
"2749";"Discutirmos";3
"2750";"Disponibiliza";3
"2751";"Disponibilização";3
"2752";"Disponibilizadas";3
"2753";"Distintas";3
"2754";"Distribuiu";3
"2755";"Diversidade";3
"2756";"Divulgada";3
"2757";"Dizem";3
"2758";"Dura";3
"2759";"Ea";3
"2760";"Economia";3
"2761";"Efetivar";3
"2762";"Efluentes";3
"2763";"Eleições";3
"2764";"Eleito";3
"2765";"Emblemático";3
"2766";"Embrapa";3
"2767";"Emergências";3
"2768";"Emissário";3
"2769";"Emissários";3
"2770";"Empresários";3
"2771";"Encaminhe";3
"2772";"Encaminhou";3
"2773";"Encontramse";3
"2774";"Encontrou";3
"2775";"Enfatizou";3
"2776";"Enfrentadas";3
"2777";"Entendendo";3
"2778";"Entregar";3
"2779";"Enviem";3
"2780";"Envolvendo";3
"2781";"Envolver";3
"2782";"Equívoco";3
"2783";"Esboço";3
"2784";"Escunas";3
"2785";"Espinhel";3
"2786";"Esporte";3
"2787";"Esportes";3
"2788";"Estabeleceu";3
"2789";"Estabelecidos";3
"2790";"Etcmarília";3
"2791";"Eventos";3
"2792";"Eventual";3
"2793";"Excludente";3
"2794";"Exclui";3
"2795";"Executadas";3
"2796";"Executado";3
"2797";"Exemplares";3
"2798";"Exigida";3
"2799";"Exigidas";3
"2800";"Existam";3
"2801";"Existir";3
"2802";"Expectativa";3
"2803";"Explicar";3
"2804";"Exportação";3
"2805";"Exposição";3
"2806";"Externas";3
"2807";"Extinção";3
"2808";"Extrapola";3
"2809";"Extrativismo";3
"2810";"Fabinho";3
"2811";"Facilita";3
"2812";"Faculdade";3
"2813";"Falas";3
"2814";"Farão";3
"2815";"Favorável";3
"2816";"Fct";3
"2817";"Fechamento";3
"2818";"Fecharam";3
"2819";"Feiras";3
"2820";"Fernanda";3
"2821";"Ffpedro";3
"2822";"Ficarão";3
"2823";"Ficarem";3
"2824";"Finais";3
"2825";"Financeira";3
"2826";"Financeiros";3
"2827";"Fiscais";3
"2828";"Fiscaliza";3
"2829";"Fiscalizadoras";3
"2830";"Físico";3
"2831";"Focados";3
"2832";"Fonte";3
"2833";"Formado";3
"2834";"Formar";3
"2835";"Formulação";3
"2836";"Fortalecendo";3
"2837";"Fragilidade";3
"2838";"Francisco";3
"2839";"Frentes";3
"2840";"Funções";3
"2841";"Fundamentadas";3
"2842";"Fundeadouro";3
"2843";"Fundespa";3
"2844";"Fundiária";3
"2845";"Gaema";3
"2846";"Galucci";3
"2847";"Ganhar";3
"2848";"Geográficos";3
"2849";"Geradas";3
"2850";"Gerando";3
"2851";"Gerida";3
"2852";"Gladys";3
"2853";"Google";3
"2854";"Governança";3
"2855";"Grau";3
"2856";"Harmônica";3
"2857";"Humano";3
"2858";"Iate";3
"2859";"Icb";3
"2860";"Ideal";3
"2861";"Ideias";3
"2862";"Identificadas";3
"2863";"If";3
"2864";"Igual";3
"2865";"Ilegalpedro";3
"2866";"Ilustração";3
"2867";"Impactam";3
"2868";"Impedir";3
"2869";"Implantado";3
"2870";"Impossível";3
"2871";"Imposta";3
"2872";"Imprescindível";3
"2873";"Impressão";3
"2874";"Impressos";3
"2875";"Incorporação";3
"2876";"Incorporado";3
"2877";"Indicadores";3
"2878";"Indicados";3
"2879";"Indicou";3
"2880";"Indivíduo";3
"2881";"Indústria";3
"2882";"Infelizmente";3
"2883";"Influenciar";3
"2884";"Informaçõespedro";3
"2885";"Informado";3
"2886";"Informal";3
"2887";"Inicialmente";3
"2888";"Inovação";3
"2889";"Inserido";3
"2890";"Insulares";3
"2891";"Integrar";3
"2892";"Inteiro";3
"2893";"Interessantes";3
"2894";"Interferem";3
"2895";"Interferência";3
"2896";"Interministerial";3
"2897";"Internamente";3
"2898";"Interrompeu";3
"2899";"Inúmeros";3
"2900";"Investimentos";3
"2901";"Inviabilizar";3
"2902";"Inviabilizaria";3
"2903";"Iso";3
"2904";"Isoladas";3
"2905";"Jogado";3
"2906";"Juqueriquerê";3
"2907";"Jurisdição";3
"2908";"Kg";3
"2909";"La";3
"2910";"Laboratório";3
"2911";"Lagoa";3
"2912";"Legislativa";3
"2913";"Legitimidade";3
"2914";"Lembrouse";3
"2915";"Leque";3
"2916";"Levantaram";3
"2917";"Leve";3
"2918";"Licenciadas";3
"2919";"Licenciado";3
"2920";"Licenciadores";3
"2921";"Licitações";3
"2922";"Lidar";3
"2923";"Lnobservatório";3
"2924";"Locomoção";3
"2925";"Maio";3
"2926";"Mancha";3
"2927";"Mandar";3
"2928";"Manejoa";3
"2929";"Manejolucila";3
"2930";"Manifestando";3
"2931";"Manifestarem";3
"2932";"Manobras";3
"2933";"Mantidas";3
"2934";"Mantido";3
"2935";"Marcos";3
"2936";"Marina";3
"2937";"Marisco";3
"2938";"Mariscos";3
"2939";"Mata";3
"2940";"Mau";3
"2941";"Mda";3
"2942";"Melhores";3
"2943";"Melhoria";3
"2944";"Membros";3
"2945";"Mendes";3
"2946";"Mensagem";3
"2947";"Merenda";3
"2948";"Mergulhadores";3
"2949";"Mestrado";3
"2950";"Militar";3
"2951";"Minutar";3
"2952";"Mitigações";3
"2953";"Modelagem";3
"2954";"Modelagens";3
"2955";"Modelos";3
"2956";"Monitores";3
"2957";"Muda";3
"2958";"Nações";3
"2959";"Nãopedro";3
"2960";"Náuticos";3
"2961";"Navegar";3
"2962";"Nomenclatura";3
"2963";"Normatização";3
"2964";"Noronha";3
"2965";"Notícias";3
"2966";"Objetiva";3
"2967";"Objeto";3
"2968";"Obrigatoriamente";3
"2969";"Obrigatório";3
"2970";"Observação";3
"2971";"Observar";3
"2972";"Obtida";3
"2973";"Ocasião";3
"2974";"Ocorram";3
"2975";"Ocupar";3
"2976";"Olhares";3
"2977";"Ontem";3
"2978";"Operacionais";3
"2979";"Opiniões";3
"2980";"Oportunidades";3
"2981";"Organizar";3
"2982";"Orientando";3
"2983";"Ouvidas";3
"2984";"Ouvido";3
"2985";"Pacote";3
"2986";"Padronização";3
"2987";"Paga";3
"2988";"Pagamento";3
"2989";"Página";3
"2990";"Palatável";3
"2991";"Palmas";3
"2992";"Panagens";3
"2993";"Paraty";3
"2994";"Parceira";3
"2995";"Parece";3
"2996";"Partem";3
"2997";"Partes";3
"2998";"Participam";3
"2999";"Participante";3
"3000";"Participativas";3
"3001";"Participem";3
"3002";"Particular";3
"3003";"Particulares";3
"3004";"Paulistas";3
"3005";"Pausa";3
"3006";"Pautado";3
"3007";"Pedidos";3
"3008";"Peixarias";3
"3009";"Pensado";3
"3010";"Pensem";3
"3011";"Perdendo";3
"3012";"Perguntar";3
"3013";"Permanecer";3
"3014";"Permissão";3
"3015";"Pertinente";3
"3016";"Pescaeduardo";3
"3017";"Pesqueesolte";3
"3018";"Pesquisador";3
"3019";"Pesquisadoresespecialistas";3
"3020";"Petrecho";3
"3021";"Plataformas";3
"3022";"Plenamente";3
"3023";"Pmedson";3
"3024";"Pmmarcio";3
"3025";"Pmmaurici";3
"3026";"Podia";3
"3027";"Policia";3
"3028";"Polo";3
"3029";"Ponderou";3
"3030";"Porcentual";3
"3031";"Portuárias";3
"3032";"Portuários";3
"3033";"Posicionamento";3
"3034";"Positiva";3
"3035";"Possiblidade";3
"3036";"Possuía";3
"3037";"Postos";3
"3038";"Povos";3
"3039";"Precisar";3
"3040";"Prédio";3
"3041";"Prejuízo";3
"3042";"Preservar";3
"3043";"Prever";3
"3044";"Prévio";3
"3045";"Privadas";3
"3046";"Privado";3
"3047";"Privilegiada";3
"3048";"Procura";3
"3049";"Procurador";3
"3050";"Produzindo";3
"3051";"Proibir";3
"3052";"Proibiu";3
"3053";"Prontificou";3
"3054";"Proporcionar";3
"3055";"Propósito";3
"3056";"Próprias";3
"3057";"Protagonistas";3
"3058";"Protocolado";3
"3059";"Provável";3
"3060";"Proveniente";3
"3061";"Provisória";3
"3062";"Publicada";3
"3063";"Publicamente";3
"3064";"Puderam";3
"3065";"Puderem";3
"3066";"Puruba";3
"3067";"Quebra";3
"3068";"Queria";3
"3069";"Questionaram";3
"3070";"Razão";3
"3071";"Realizamos";3
"3072";"Reavaliação";3
"3073";"Recebimento";3
"3074";"Receita";3
"3075";"Reclamações";3
"3076";"Recreio";3
"3077";"Reforçar";3
"3078";"Registrada";3
"3079";"Regramentos";3
"3080";"Regulamenta";3
"3081";"Regulamentar";3
"3082";"Regularidade";3
"3083";"Regularizar";3
"3084";"Relativa";3
"3085";"Relativas";3
"3086";"Relato";3
"3087";"Relatórios";3
"3088";"Relevantes";3
"3089";"Remete";3
"3090";"Renovado";3
"3091";"Renováveis";3
"3092";"Repita";3
"3093";"Representada";3
"3094";"Reside";3
"3095";"Resoluções";3
"3096";"Respectivamente";3
"3097";"Responderam";3
"3098";"Restaurantes";3
"3099";"Restrita";3
"3100";"Reuniãopedro";3
"3101";"Revisado";3
"3102";"Revistas";3
"3103";"Rochosos";3
"3104";"Ronaldo";3
"3105";"Rosa";3
"3106";"Sabem";3
"3107";"Saídas";3
"3108";"Sal";3
"3109";"Salmão";3
"3110";"Salvaguarda";3
"3111";"Sanches";3
"3112";"Sanitário";3
"3113";"Santo";3
"3114";"Satisfação";3
"3115";"Saúde";3
"3116";"Sc";3
"3117";"Seguinte";3
"3118";"Seguiu";3
"3119";"Sensíveis";3
"3120";"Separação";3
"3121";"Sequência";3
"3122";"Sequer";3
"3123";"Séria";3
"3124";"Servir";3
"3125";"Servirão";3
"3126";"Ses";3
"3127";"Seta";3
"3128";"Sexta";3
"3129";"Ship";3
"3130";"Síntese";3
"3131";"Sistemática";3
"3132";"Sistematização";3
"3133";"Situações";3
"3134";"Smaffconselhos";3
"3135";"Sobreposições";3
"3136";"Socioambiental";3
"3137";"Socioeconômica";3
"3138";"Socioeconômico";3
"3139";"Soluções";3
"3140";"Sppedro";3
"3141";"Sugeridas";3
"3142";"Sugerir";3
"3143";"Sugeriram";3
"3144";"Superficial";3
"3145";"Tainha";3
"3146";"Tamoios";3
"3147";"Tanta";3
"3148";"Tantas";3
"3149";"TDRpedro";3
"3150";"TDRs";3
"3151";"Tecnicamente";3
"3152";"Tentará";3
"3153";"Terceiras";3
"3154";"Territóriolucila";3
"3155";"Tese";3
"3156";"Testes";3
"3157";"Todosa";3
"3158";"Toneladas";3
"3159";"Torna";3
"3160";"Trabalhado";3
"3161";"Trabalham";3
"3162";"Trabalhopedro";3
"3163";"Tradução";3
"3164";"Traineira";3
"3165";"Trâmite";3
"3166";"Transformações";3
"3167";"Transparente";3
"3168";"Tratados";3
"3169";"Trazendo";3
"3170";"Trazidas";3
"3171";"Trazido";3
"3172";"Turísticas";3
"3173";"Turra";3
"3174";"Unicamp";3
"3175";"Unificar";3
"3176";"Unitau";3
"3177";"Univali";3
"3178";"V";3
"3179";"Vantagens";3
"3180";"Verdadeiro";3
"3181";"Versa";3
"3182";"Vi";3
"3183";"Vídeo";3
"3184";"Vigilância";3
"3185";"Vinculado";3
"3186";"Virá";3
"3187";"Virtualmente";3
"3188";"Vislumbrando";3
"3189";"Vive";3
"3190";"Voluntárias";3
"3191";"Vontade";3
"3192";"Votado";3
"3193";"Vulneráveis";3
"3194";"Willians";3
"3195";"Zoneamentopedro";3
"3196";"Zoonoses";3
"3197";"Abordada";2
"3198";"Abrangendo";2
"3199";"Abrila";2
"3200";"Abriu";2
"3201";"Abrolhos";2
"3202";"Absurdo";2
"3203";"Abundância";2
"3204";"Acabaram";2
"3205";"Acabou";2
"3206";"Acatadas";2
"3207";"Ache";2
"3208";"Acionado";2
"3209";"Acompanhará";2
"3210";"Acompanhe";2
"3211";"Acontecem";2
"3212";"Acreditando";2
"3213";"Adequações";2
"3214";"Adiada";2
"3215";"Adiamento";2
"3216";"Adicionou";2
"3217";"Adjacente";2
"3218";"Administração";2
"3219";"Adotou";2
"3220";"Afasta";2
"3221";"Afastam";2
"3222";"Afastar";2
"3223";"Afeta";2
"3224";"Afetar";2
"3225";"Afim";2
"3226";"Afirma";2
"3227";"Afirmação";2
"3228";"Aflitos";2
"3229";"Agência";2
"3230";"Agendar";2
"3231";"Agendas";2
"3232";"Agente";2
"3233";"Ágil";2
"3234";"Agrário";2
"3235";"Aguardar";2
"3236";"Aí";2
"3237";"Aindalucila";2
"3238";"Ajb";2
"3239";"Ajudaram";2
"3240";"Alcance";2
"3241";"Alegar";2
"3242";"Alerta";2
"3243";"Alesp";2
"3244";"Algicultura";2
"3245";"Alimentos";2
"3246";"Alinhado";2
"3247";"Alinhar";2
"3248";"Aliviar";2
"3249";"Almirante";2
"3250";"Alterada";2
"3251";"Altíssima";2
"3252";"Amador";2
"3253";"Amadoragabriel";2
"3254";"Amarelo";2
"3255";"Ambientalanexo";2
"3256";"Ambientalpatrícia";2
"3257";"Ambientepedro";2
"3258";"Ambos";2
"3259";"Ameaçado";2
"3260";"Ameaças";2
"3261";"Amenizar";2
"3262";"Amigos";2
"3263";"Amparo";2
"3264";"Amplamente";2
"3265";"Ampliou";2
"3266";"Amplo";2
"3267";"Ana";2
"3268";"Analisou";2
"3269";"Anexas";2
"3270";"Anônima";2
"3271";"Antecedência";2
"3272";"Antecipado";2
"3273";"Anteriorpedro";2
"3274";"Antigamente";2
"3275";"Anunciam";2
"3276";"Anvisa";2
"3277";"APAM-LNbeatriz";2
"3278";"APAM-LNc";2
"3279";"APAM-LNeduardo";2
"3280";"APAM-LNgeraldo";2
"3281";"APAM-LNlucila";2
"3282";"APAM-LNluis";2
"3283";"APAM-LNmarília";2
"3284";"APAM-LNmarta";2
"3285";"APAM-LNmaurici";2
"3286";"APAM-LNtoninho";2
"3287";"Apamspedro";2
"3288";"Aparecem";2
"3289";"Aparecer";2
"3290";"Aplica";2
"3291";"Apoiopedro";2
"3292";"Apontada";2
"3293";"Apontamento";2
"3294";"Apreendidopedro";2
"3295";"Aprende";2
"3296";"Aprendeu";2
"3297";"Aprendizado";2
"3298";"Apresentassem";2
"3299";"Apresentava";2
"3300";"Apresentouse";2
"3301";"Aprimorado";2
"3302";"Aprofundada";2
"3303";"Apropriada";2
"3304";"Aprova";2
"3305";"Aprovarmos";2
"3306";"Aproveitamento";2
"3307";"Aproveitar";2
"3308";"Aproximar";2
"3309";"Aquisição";2
"3310";"Araçáluciana";2
"3311";"Árduo";2
"3312";"Ariesspedro";2
"3313";"Armazenagem";2
"3314";"Arrendados";2
"3315";"Articulando";2
"3316";"Artifício";2
"3317";"Asiático";2
"3318";"Assessoria";2
"3319";"Assinada";2
"3320";"Assinar";2
"3321";"Assinaram";2
"3322";"Assinou";2
"3323";"Associações";2
"3324";"Assumirá";2
"3325";"Assumiu";2
"3326";"Assuntopedro";2
"3327";"Atenda";2
"3328";"Atendidas";2
"3329";"Atendidos";2
"3330";"Atentamente";2
"3331";"Atitudes";2
"3332";"Ativas";2
"3333";"Atividadeeduardo";2
"3334";"Atmosférica";2
"3335";"Atrapalham";2
"3336";"Atrasos";2
"3337";"Atrativos";2
"3338";"Atratores";2
"3339";"Atropelamento";2
"3340";"Atuais";2
"3341";"Atualização";2
"3342";"Atuam";2
"3343";"Atuantes";2
"3344";"Atuns";2
"3345";"Autônoma";2
"3346";"Autorizações";2
"3347";"Autuados";2
"3348";"Autuar";2
"3349";"Auxiliando";2
"3350";"Avalia";2
"3351";"Avança";2
"3352";"Aventada";2
"3353";"Aventura";2
"3354";"Avisar";2
"3355";"Avistagem";2
"3356";"Bagre";2
"3357";"Bagunça";2
"3358";"Baia";2
"3359";"Baleias";2
"3360";"Barqueiros";2
"3361";"Barreiras";2
"3362";"Barroso";2
"3363";"Baseada";2
"3364";"Beneficiando";2
"3365";"Benefícios";2
"3366";"Beto";2
"3367";"Bioindicadores";2
"3368";"Biológico";2
"3369";"Biólogo";2
"3370";"Boasvindas";2
"3371";"Boias";2
"3372";"Bordo";2
"3373";"Brasileiras";2
"3374";"Brasillucila";2
"3375";"Brigando";2
"3376";"Brigar";2
"3377";"Britto";2
"3378";"Burocracia";2
"3379";"Buscam";2
"3380";"Cabotagem";2
"3381";"Caça";2
"3382";"Cadastrar";2
"3383";"Café";2
"3384";"Cairuçu";2
"3385";"Caixa";2
"3386";"Cálculo";2
"3387";"Campus";2
"3388";"Cananéia";2
"3389";"Candidatarem";2
"3390";"Candidatos";2
"3391";"Candidatou";2
"3392";"Canto";2
"3393";"Cantos";2
"3394";"Captação";2
"3395";"Capturada";2
"3396";"Capturam";2
"3397";"Cara";2
"3398";"Caracteriza";2
"3399";"Caracterizado";2
"3400";"Caracterizou";2
"3401";"Caraguatatubasp";2
"3402";"Caranha";2
"3403";"Cargas";2
"3404";"Cargo";2
"3405";"Carnaval";2
"3406";"Carnívoro";2
"3407";"Carnívoros";2
"3408";"Caroline";2
"3409";"Carteira";2
"3410";"Carteirinha";2
"3411";"Cartilha";2
"3412";"Cautela";2
"3413";"Cbrn";2
"3414";"Cc";2
"3415";"Ccaspbeatriz";2
"3416";"Cedida";2
"3417";"Célere";2
"3418";"Celia";2
"3419";"Centros";2
"3420";"Cercosflutuantespedro";2
"3421";"Certificado";2
"3422";"Certos";2
"3423";"Cessionários";2
"3424";"Cessões";2
"3425";"Cfa";2
"3426";"Cfasma";2
"3427";"Cgleonardo";2
"3428";"Cgmarcus";2
"3429";"Cgtami";2
"3430";"Chamada";2
"3431";"Chamado";2
"3432";"Chamados";2
"3433";"Chamamento";2
"3434";"Chamou";2
"3435";"Chances";2
"3436";"Chegouse";2
"3437";"Cheio";2
"3438";"China";2
"3439";"Cidadão";2
"3440";"Cidade";2
"3441";"Cidades";2
"3442";"Científicas";2
"3443";"Cioba";2
"3444";"Cip";2
"3445";"Circula";2
"3446";"Circular";2
"3447";"Clandestinidade";2
"3448";"Clara";2
"3449";"Clareza";2
"3450";"Claros";2
"3451";"Classe";2
"3452";"Clube";2
"3453";"Cmdrp";2
"3454";"Cobrança";2
"3455";"Cobrindo";2
"3456";"Cocanha";2
"3457";"Coerente";2
"3458";"Coeso";2
"3459";"Coletivo";2
"3460";"Colhidas";2
"3461";"Colisão";2
"3462";"Colocando";2
"3463";"Coluna";2
"3464";"Comandantes";2
"3465";"Combater";2
"3466";"Começaram";2
"3467";"Comercial";2
"3468";"Comercialização";2
"3469";"Comercializado";2
"3470";"Comércio";2
"3471";"Companheiros";2
"3472";"Comparado";2
"3473";"Compareçam";2
"3474";"Compatibilizados";2
"3475";"Compatibilizando";2
"3476";"Compensatória";2
"3477";"Competente";2
"3478";"Competição";2
"3479";"Compilação";2
"3480";"Compilações";2
"3481";"Compilará";2
"3482";"Complementados";2
"3483";"Complementando";2
"3484";"Complementares";2
"3485";"Complemente";2
"3486";"Completa";2
"3487";"Complexidade";2
"3488";"Complicada";2
"3489";"Compõe";2
"3490";"Componentes";2
"3491";"Comportamento";2
"3492";"Compreende";2
"3493";"Compressor";2
"3494";"Comprometimento";2
"3495";"Comunicando";2
"3496";"Comunidademaurici";2
"3497";"Comunidadesdébora";2
"3498";"Conceitual";2
"3499";"Concessãoprivatização";2
"3500";"Conciliação";2
"3501";"Concluídos";2
"3502";"Concordamclaudio";2
"3503";"Concordaram";2
"3504";"Concordoupedro";2
"3505";"Concorrência";2
"3506";"Condicionar";2
"3507";"Condomínios";2
"3508";"Condução";2
"3509";"Conduzidas";2
"3510";"Conferir";2
"3511";"Confirmação";2
"3512";"Confirmada";2
"3513";"Confirmar";2
"3514";"Conflitantes";2
"3515";"Conheçam";2
"3516";"Conjuntas";2
"3517";"Conseguem";2
"3518";"Conseguirão";2
"3519";"Consequência";2
"3520";"Conservacionista";2
"3521";"Considere";2
"3522";"Consiste";2
"3523";"Consolidado";2
"3524";"Constando";2
"3525";"Constantemente";2
"3526";"Constarão";2
"3527";"Constituem";2
"3528";"Constituído";2
"3529";"Constrangido";2
"3530";"Construções";2
"3531";"Contagem";2
"3532";"Contatou";2
"3533";"Contém";2
"3534";"Contempla";2
"3535";"Contemplando";2
"3536";"Contemplar";2
"3537";"Conteúdos";2
"3538";"Contidas";2
"3539";"Continuado";2
"3540";"Continuamos";2
"3541";"Continuará";2
"3542";"Continuarão";2
"3543";"Contrariamente";2
"3544";"Contrários";2
"3545";"Contras";2
"3546";"Contratadapedro";2
"3547";"Contratos";2
"3548";"Contribua";2
"3549";"Controla";2
"3550";"Convenção";2
"3551";"Conversão";2
"3552";"Converse";2
"3553";"Coordenadas";2
"3554";"Coordenado";2
"3555";"Coordenador";2
"3556";"Coordenadores";2
"3557";"Cópias";2
"3558";"Corais";2
"3559";"Corpos";2
"3560";"Corredores";2
"3561";"Correspondentes";2
"3562";"Correta";2
"3563";"Corretamente";2
"3564";"Corrigidos";2
"3565";"Cortes";2
"3566";"Costeiromarinho";2
"3567";"Cotec";2
"3568";"Couvespedro";2
"3569";"Cpgp";2
"3570";"Crescer";2
"3571";"Criou";2
"3572";"Criticas";2
"3573";"Cruciais";2
"3574";"CT’s";2
"3575";"CTgp";2
"3576";"CTpm";2
"3577";"Cubagem";2
"3578";"Culminou";2
"3579";"Culpado";2
"3580";"Cultivado";2
"3581";"Cultivados";2
"3582";"Cumprindo";2
"3583";"Cunho";2
"3584";"Custa";2
"3585";"Dadospedro";2
"3586";"Dano";2
"3587";"Daquelas";2
"3588";"Daquele";2
"3589";"Darão";2
"3590";"Deboche";2
"3591";"Década";2
"3592";"Decantador";2
"3593";"Decidiu";2
"3594";"Declara";2
"3595";"Decorrente";2
"3596";"Decorrentes";2
"3597";"Decorrer";2
"3598";"Deficiências";2
"3599";"Definidascarlos";2
"3600";"Definidaspedro";2
"3601";"Definiu";2
"3602";"Deixará";2
"3603";"Deixaram";2
"3604";"Delegacia";2
"3605";"Delibera";2
"3606";"Deliberados";2
"3607";"Deliberativas";2
"3608";"Deliberativopedro";2
"3609";"Deliberativos";2
"3610";"Delimitada";2
"3611";"Delta";2
"3612";"Demande";2
"3613";"Demonstrativa";2
"3614";"Demonstrou";2
"3615";"Demora";2
"3616";"Demorado";2
"3617";"Demorou";2
"3618";"Denegrir";2
"3619";"Densidade";2
"3620";"Denso";2
"3621";"Denunciar";2
"3622";"Denuncias";2
"3623";"Dependência";2
"3624";"Depender";2
"3625";"Depósito";2
"3626";"Der";2
"3627";"Derrubar";2
"3628";"Descartáveis";2
"3629";"Desconhecimento";2
"3630";"Descrever";2
"3631";"Descreveu";2
"3632";"Descrito";2
"3633";"Descumprindo";2
"3634";"Desejo";2
"3635";"Desenvolve";2
"3636";"Desligar";2
"3637";"Desmonte";2
"3638";"Desordenada";2
"3639";"Desqualifica";2
"3640";"Destacados";2
"3641";"Destinações";2
"3642";"Destinada";2
"3643";"Destruindo";2
"3644";"Desvantagens";2
"3645";"Determinar";2
"3646";"Detrimento";2
"3647";"Diaadia";2
"3648";"Diálogoapresentações";2
"3649";"Diálogoobservatórioi";2
"3650";"Diariamente";2
"3651";"Diferenças";2
"3652";"Diferencia";2
"3653";"Diferenciação";2
"3654";"Diferenciada";2
"3655";"Diferenciadas";2
"3656";"Diferencial";2
"3657";"Difíceis";2
"3658";"Dimensão";2
"3659";"Diminuiu";2
"3660";"Dinâmicas";2
"3661";"Dipoa";2
"3662";"Direcionada";2
"3663";"Direcionado";2
"3664";"Direcionados";2
"3665";"Direcionar";2
"3666";"Diretriz";2
"3667";"Discriminação";2
"3668";"Discutindo";2
"3669";"Discutirá";2
"3670";"Discutiram";2
"3671";"Disponibilize";2
"3672";"Dispôs";2
"3673";"Disposta";2
"3674";"Dispostas";2
"3675";"Dispostos";2
"3676";"Distantes";2
"3677";"Distribuídos";2
"3678";"Dita";2
"3679";"Divergências";2
"3680";"Dividida";2
"3681";"Divididos";2
"3682";"Divisões";2
"3683";"Docasencaminhamentos";2
"3684";"Dólares";2
"3685";"Dolphin";2
"3686";"Domésticos";2
"3687";"Doneaux";2
"3688";"Dpmarília";2
"3689";"Dr";2
"3690";"Duplicidade";2
"3691";"Duto";2
"3692";"Ecossistema";2
"3693";"Ecosteiros";2
"3694";"Efetivamente";2
"3695";"Efetivas";2
"3696";"Efetivos";2
"3697";"Eficaz";2
"3698";"Eficiente";2
"3699";"Efluente";2
"3700";"Elaborou";2
"3701";"Eleitoral";2
"3702";"Elementos";2
"3703";"Elencando";2
"3704";"Elson";2
"3705";"Embaixo";2
"3706";"Embarcaçõespedro";2
"3707";"Embate";2
"3708";"Emenda";2
"3709";"Emissões";2
"3710";"Emitido";2
"3711";"Empenho";2
"3712";"Empírico";2
"3713";"Emprego";2
"3714";"Encalhe";2
"3715";"Encaminha";2
"3716";"Encaminhamentolucila";2
"3717";"Encaminhando";2
"3718";"Encaminhara";2
"3719";"Encontradas";2
"3720";"Encontrado";2
"3721";"Encontre";2
"3722";"Endereçado";2
"3723";"Ênfase";2
"3724";"Enfatiza";2
"3725";"Engavetado";2
"3726";"Engenheiro";2
"3727";"Enorme";2
"3728";"Enquadrado";2
"3729";"Entenda";2
"3730";"Entendam";2
"3731";"Entidade";2
"3732";"Entrando";2
"3733";"Entrará";2
"3734";"Enviaria";2
"3735";"Envolvimento";2
"3736";"Epinephelus";2
"3737";"Episódio";2
"3738";"Épocas";2
"3739";"Equipamento";2
"3740";"Equivale";2
"3741";"Equivalente";2
"3742";"Er";2
"3743";"Errado";2
"3744";"Es";2
"3745";"Esclarecedora";2
"3746";"Esclarecedoras";2
"3747";"Esclarecida";2
"3748";"Esclarecido";2
"3749";"Escolher";2
"3750";"Escolhidas";2
"3751";"Escrever";2
"3752";"Escritórios";2
"3753";"Esgotamento";2
"3754";"Espaços";2
"3755";"Especialista";2
"3756";"Especifico";2
"3757";"Espelho";2
"3758";"Esportivo";2
"3759";"Esquecer";2
"3760";"Estabelecem";2
"3761";"Estadualccasp";2
"3762";"Estarem";2
"3763";"Estaremos";2
"3764";"Estendem";2
"3765";"Estipulada";2
"3766";"Estipulado";2
"3767";"Estipulados";2
"3768";"Estipular";2
"3769";"Estipulou";2
"3770";"Estranho";2
"3771";"Estratégica";2
"3772";"Estrategicamente";2
"3773";"Estuário";2
"3774";"Estudado";2
"3775";"Estudar";2
"3776";"Etccarlos";2
"3777";"Etcmarcus";2
"3778";"Etcmaurici";2
"3779";"Eua";2
"3780";"Evolução";2
"3781";"Exceto";2
"3782";"Excluída";2
"3783";"Exclusivamente";2
"3784";"Executada";2
"3785";"Exemplar";2
"3786";"Exemplifica";2
"3787";"Exemplificando";2
"3788";"Exercer";2
"3789";"Exercida";2
"3790";"Exigem";2
"3791";"Exigidos";2
"3792";"Exigir";2
"3793";"Exigirmos";2
"3794";"Exíguo";2
"3795";"Existiam";2
"3796";"Existirem";2
"3797";"Existiria";2
"3798";"Existiu";2
"3799";"Êxito";2
"3800";"Exóticas";2
"3801";"Expansão";2
"3802";"Explorar";2
"3803";"Expor";2
"3804";"Exportar";2
"3805";"Expostos";2
"3806";"Externar";2
"3807";"Extra";2
"3808";"Extração";2
"3809";"Extras";2
"3810";"Extremo";2
"3811";"Fábrica";2
"3812";"Façamos";2
"3813";"Famílias";2
"3814";"Faria";2
"3815";"Fechados";2
"3816";"Federalcfca";2
"3817";"Feedback";2
"3818";"Felicidade";2
"3819";"Felipe";2
"3820";"Feriados";2
"3821";"Ferreira";2
"3822";"Ffgeraldo";2
"3823";"Ficaria";2
"3824";"Fiel";2
"3825";"Figura";2
"3826";"Filho";2
"3827";"Finalizando";2
"3828";"Fins";2
"3829";"Fiscalizador";2
"3830";"Fixo";2
"3831";"Fizer";2
"3832";"Flávio";2
"3833";"Florestalbeatriz";2
"3834";"Florestallucila";2
"3835";"Fogos";2
"3836";"Folder";2
"3837";"Fome";2
"3838";"Forças";2
"3839";"Formal";2
"3840";"Formalização";2
"3841";"Formalizar";2
"3842";"Formalmente";2
"3843";"Formulário";2
